id,area,atclNo,atclNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclFetrDesc,tagList,bildNm
1394,1585,2425279190,디에이치퍼스티어아이파크,전세,중/32,260000,0,26억,220,171.65,남동향,61.착한전세V로얄동에서 최고의커뮤니티누리세요V근린공원인근V로열동,"['2년이내', '융자금없는', '대단지']",104동
1395,1586,2425290484,디에이치퍼스티어아이파크,전세,저/12,129000,0,"12억 9,000",110,84.82,남동향,33.전세.하이엔드 커뮤니티.,"['2년이내', '대단지', '방세개']",161동
1396,1587,2425271003,디에이치퍼스티어아이파크,월세,중/35,70000,560,7억,170,132.99,동향,51 주인직접 호텔급커뮤니티 조중석식 트인 로얄뷰 장기거주 장기거주가,"['2년이내', '융자금없는', '대단지', '대형평수']",101동
1397,1588,2425279963,디에이치퍼스티어아이파크,전세,중/33,260000,0,26억,201,156.96,남동향,61 주인직접 최저가전세 채광최고 장기거주가 ,"['2년이내', '융자금없는', '대단지', '대형평수']",103동
1398,1589,2425360238,디에이치퍼스티어아이파크,전세,고/18,59800,0,"5억 9,800",50,34.99,남향,빠른입주조건,"['2년이내', '대단지', '소형평수', '방한개']",140동
1399,1590,2425285783,디에이치퍼스티어아이파크,월세,고/14,100000,120,10억,110,84.82,남동향,33 반전세 조용한동 초품아 최고급커뮤니티시설,"['2년이내', '대단지', '방세개', '화장실두개']",156동
1400,1591,2425268925,디에이치퍼스티어아이파크,전세,고/21,135000,0,"13억 5,000",110,84.82,남향,33 구룡역 상가이용편리 학교인접 최고급 커뮤니티,"['2년이내', '융자금없는', '역세권', '대단지']",112동
1401,1592,2425271169,디에이치퍼스티어아이파크,월세,중/28,30000,300,3억,85,59.97,남서향,25. 실매물  보증금 2억도 가능,"['2년이내', '융자금없는', '대단지']",151동
1402,1593,2425293008,디에이치퍼스티어아이파크,월세,고/14,80000,220,8억,110,84.82,남동향,33.월세.프리미엄커뮤니티.호텔식조중석식.,"['2년이내', '융자금없는', '대단지']",156동
1403,1594,2425273724,디에이치퍼스티어아이파크,월세,고/7,30000,320,3억,85,59.97,남동향,26.    월세 추천   주인직접   초중품아  메머드급 커뮤니티,"['2년이내', '대단지', '방세개']",172동
1404,1595,2425273188,디에이치퍼스티어아이파크,월세,중/7,20000,360,2억,85,59.97,남동향,26.   귀한 월세   주인직접    메머드급 커뮤니티   초중품아,"['2년이내', '대단지', '방세개']",172동
1405,1596,2425273910,디에이치퍼스티어아이파크,월세,중/26,30000,320,3억,85,59.97,남서향,26.    월세   주인직접   월세 조정가능 빠른입주환영,"['2년이내', '대단지', '방세개']",150동
1406,1597,2425270317,디에이치퍼스티어아이파크,전세,중/32,300000,0,30억,220,171.65,남동향,61.착한전세V로얄동에서 최고의커뮤니티누리세요V근린공원인근V로열동,"['2년이내', '융자금없는', '대단지']",104동
1407,1598,2425274616,디에이치퍼스티어아이파크,매매,중/19,380000,0,38억,125,96.82,남동향,38.    매매  추천   전세안고 갭투   역세권   학세권,"['2년이내', '대단지', '방네개이상']",110동
1408,1599,2425292176,디에이치퍼스티어아이파크,전세,저/35,145000,0,"14억 5,000",125,96.82,남동향,38.전세.프리미엄커뮤니티.호텔식조중석식,"['2년이내', '융자금없는', '대단지']",174동
1409,1600,2425291754,디에이치퍼스티어아이파크,월세,중/35,70000,600,7억,169,132.81,서향,,"['2년이내', '대단지', '대형평수', '방네개이상']",173동
1410,1601,2425167924,디에이치퍼스티어아이파크,전세,고/28,160000,0,16억,144,112.85,남향,44 주인직접 집보기가 풀옵션 최고뷰 빠른계약 최상급커뮤니티,"['2년이내', '융자금없는', '대단지', '대형평수']",138동
1411,1602,2425240029,디에이치퍼스티어아이파크,전세,중/26,160000,0,16억,144,112.85,남동향,44 주인직접 호텔급커뮤니티 로얄 빠른입주 장기거주가능 조중석식,"['2년이내', '융자금없는', '대단지', '대형평수']",118동
1412,1603,2425256568,래미안블레스티지,월세,저/19,40000,320,4억,113,84.94,남향,"34,조용한 안쪽동, 보증금 조율가, 장기거주 가능","['10년이내', '융자금없는', '대단지', '방세개']",220동
1413,1604,2425225924,디에이치퍼스티어아이파크,전세,고/29,128000,0,"12억 8,000",110,84.82,남동향,"햇빛좋은 남향,전용면적 84제곱미터.33P","['2년이내', '융자금없는', '역세권', '대단지']",117동
1414,1605,2425231558,디에이치퍼스티어아이파크,월세,고/19,50000,400,5억,125,96.82,남동향,,"['2년이내', '융자금없는', '대단지', '방네개이상']",110동
1415,1606,2425189300,디에이치퍼스티어아이파크,월세,저/24,30000,400,3억,110,84.82,남동향,저렴한 로얄동 초역세권 초품아 아주 좋은 옵션 굿,"['2년이내', '역세권', '대단지']",115동
1416,1607,2425187967,디에이치퍼스티어아이파크,전세,저/29,140000,0,14억,144,112.85,남동향,저렴한 44 방3 주방강화 옵션 최고 빠른입주,"['2년이내', '대단지', '대형평수']",153동
1417,1608,2425156851,래미안블레스티지,월세,고/21,70000,200,7억,113,84.94,남동향,34 협의입주 주인의뢰 집보기 보증금조정 커뮤니티 조중식 힐링쾌적,"['10년이내', '대단지', '방세개', '화장실두개']",222동
1418,1609,2425141189,디에이치퍼스티어아이파크,월세,중/30,10000,600,1억,125,96.62,남동향,38. 빠른입주가능 커뮤니티 인접동 낮은보증금 풀옵션 추천매물,"['2년이내', '대단지', '방네개이상', '화장실두개']",163동
1419,1610,2425261924,디에이치퍼스티어아이파크,전세,고/33,260000,0,26억,169,132.81,남동향,61 주인직접 최고급커뮤니티 트인뷰 로얄 장기거주 바로계약가능,"['2년이내', '융자금없는', '대단지', '대형평수']",103동
1420,1611,2425194066,디에이치퍼스티어아이파크,전세,중/32,250000,0,25억,220,171.65,남서향,저렴한 안심전세 융자없는 조건에 럭셔리 아파트 입주 가능,"['2년이내', '융자금없는', '대단지']",104동
1421,1612,2425247877,디에이치퍼스티어아이파크,전세,저/14,120000,0,12억,110,84.82,남향,33  명품커뮤니티 아이키우기좋은단지,"['2년이내', '대단지', '방세개']",156동
1422,1613,2425170480,디에이치퍼스티어아이파크,월세,고/19,30000,320,3억,85,59.97,남동향,26 찐매물 입주협의 로열동로열층 최상급커뮤니티,"['2년이내', '역세권', '대단지', '방세개']",109동
1423,1614,2425157694,래미안블레스티지,전세,고/8,100000,0,10억,80,59.88,남서향,24 바로입주가능 커뮤니티 학세권 수영장 조중식 공원도서관인접 장기거주,"['10년이내', '융자금없는', '대단지', '방세개']",223동
1424,1615,2425230368,디에이치퍼스티어아이파크,월세,고/12,70000,220,7억,110,84.82,남동향,"햇빛좋은 남향,전용면적 84제곱미터.33P","['2년이내', '융자금없는', '대단지', '방세개']",161동
1425,1616,2425208381,디에이치퍼스티어아이파크,전세,저/25,145000,0,"14억 5,000",144,112.85,남동향,"B.E.S.T 44 최고급 커뮤니티센터, 강남 명문학군, 초중품아, 풀에","['2년이내', '융자금없는', '대단지']",137동
1426,1617,2425200849,디에이치퍼스티어아이파크,전세,중/30,135000,0,"13억 5,000",125,96.62,남서향,38 급전세 강남최고의커뮤니티  풀에어컨 우수학군 로얄동층,"['2년이내', '대단지', '방네개이상']",163동
1427,1618,2425232676,디에이치퍼스티어아이파크,월세,고/13,20000,500,2억,125,96.82,남동향,,"['2년이내', '융자금없는', '대단지', '방네개이상']",106동
1428,1619,2425158480,래미안블레스티지,전세,고/17,105000,0,"10억 5,000",80,59.83,남동향,24 집보기 바로입주 좋은가격 주인직접 대모산뷰 조용한동 공원 조중식,"['10년이내', '대단지', '방세개', '화장실두개']",206동
1429,1620,2425191059,디에이치퍼스티어아이파크,월세,고/19,30000,480,3억,125,96.82,남향,,"['2년이내', '융자금없는', '대단지', '방네개이상']",110동
1430,1622,2425113853,래미안블레스티지,매매,중/17,290000,0,29억,113,84.94,남동향,,"['10년이내', '대단지', '방세개', '화장실두개']",219동
1431,1624,2425102562,디에이치퍼스티어아이파크,전세,고/7,115000,0,"11억 5,000",85,59.97,남향,V트인뷰V개현초개포중V햇살가득따뜻한집V수영골프조중석식,"['2년이내', '융자금없는', '대단지']",139동
1432,1630,2423944019,디에이치퍼스티어아이파크,월세,10/13,20000,540,2억,125,96.82,남동향,V.38 추천 보증금조정가능 조건협의 에풀 호텔급 커뮤니티,"['2년이내', '융자금없는', '대단지', '방네개이상']",106동
1433,1632,2424881018,디에이치퍼스티어아이파크,월세,중/29,60000,190,6억,86,59.98,남향,25 O 1획지  O 조용하고 예쁜뷰 O 융자무,"['2년이내', '융자금없는', '대단지']",154동
1434,1637,2424758957,디에이치퍼스티어아이파크,전세,중/26,128000,0,"12억 8,000",110,84.82,남향,33  O 1획지  O RR O 융자무,"['2년이내', '융자금없는', '대단지']",159동
1435,1638,2424226218,디에이치퍼스티어아이파크,월세,11/30,50000,420,5억,125,96.62,남서향,"38 신축첫입주,주인매물,로얄동,조정가능,","['2년이내', '융자금없는', '대단지', '방세개']",163동
1436,1641,2423422932,디에이치퍼스티어아이파크,전세,저/24,130000,0,13억,110,84.82,남동향,34 최고급프리미엄 커뮤니티를 갖춘 대단지아파트 로얄동 로얄층,"['2년이내', '역세권', '대단지', '방세개']",115동
1437,1642,2423400376,디에이치퍼스티어아이파크,매매,중/35,370000,0,37억,125,96.82,남향,38 주인직접 확트인 밝고 예쁜집 최고 좋은 가격 바로진행가,"['2년이내', '대단지', '방네개이상', '화장실두개']",102동
1438,1643,2423261099,디에이치퍼스티어아이파크,전세,고/26,165000,0,"16억 5,000",145,112.99,남향,"44 커뮤니티이용편리 풀에어컨 전망,채광좋은집","['2년이내', '융자금없는', '대단지', '대형평수']",147동
1439,1644,2423316939,디에이치퍼스티어아이파크,매매,고/26,400000,0,40억,144,112.85,남동향,,"['2년이내', '대단지', '대형평수', '방네개이상']",146동
1440,1645,2425061109,래미안블레스티지,매매,저/23,205000,0,"20억 5,000",80,59.96,남동향,24 입주가능 갭가능 조용한 동 조중식 커뮤니티 대모산뷰 힐링쾌적,"['10년이내', '대단지', '방세개', '화장실두개']",203동
1441,1646,2425121579,디에이치퍼스티어아이파크,매매,중/28,396700,0,"39억 6,700",144,112.85,남동향,빠른잔금조건,"['2년이내', '대단지', '대형평수', '방네개이상']",138동
1442,1647,2425067075,디에이치퍼스티어아이파크,전세,중/28,115000,0,"11억 5,000",86,59.98,남향,V뷰예뻐요V초중학교V해가잘들어따뜻한집V수영골프,"['2년이내', '융자금없는', '대단지']",151동
1443,1648,2425075021,디에이치퍼스티어아이파크,전세,중/24,130000,0,13억,110,84.82,남서향,34  조용한동 초중품아   조중석식  10레인수영장  영화관  볼링장,"['2년이내', '융자금없는', '대단지', '방세개']",148동
1444,1649,2425277808,디에이치퍼스티어아이파크,월세,고/29,10000,350,1억,85,59.97,남동향,신축첫입주 로얄동 선호도좋은타입 월세매물,"['2년이내', '융자금없는', '대단지', '방세개']",154동
1445,1650,2425066275,디에이치퍼스티어아이파크,매매,중/30,450000,0,45억,169,132.99,남향,"51 주인의뢰,첫입주.강남최고급커뮤니티,","['2년이내', '대단지', '대형평수', '방네개이상']",162동
1446,1651,2425048830,디에이치퍼스티어아이파크,매매,중/26,405000,0,"40억 5,000",144,112.85,남동향,44. O주인직접 O갭투자가능 O커뮤니티가까운 조용한동 O조건협의,"['2년이내', '대단지', '대형평수', '방네개이상']",146동
1447,1652,2425037647,디에이치퍼스티어아이파크,매매,중/29,245000,0,"24억 5,000",85,59.97,남서향,대모산뷰 채광맛집 투자가치 좋음,"['2년이내', '대단지', '방세개']",154동
1448,1653,2425086699,디에이치퍼스티어아이파크,월세,중/35,60000,410,6억,125,96.82,남서향,38.틔인뷰선호V강추V밝고환한집V보증금조절가능합니다,"['2년이내', '융자금없는', '대단지']",174동
1449,1654,2425095752,래미안블레스티지,전세,고/22,130000,0,13억,113,84.94,남동향,34. 귀한전세. 숲세권. 조용한 로얄동,"['10년이내', '대단지', '방세개']",221동
1450,1655,2425073120,디에이치퍼스티어아이파크,월세,중/19,80000,160,8억,110,84.82,남동향,34  초중품아 조중석식 10레인수영장,"['2년이내', '융자금없는', '대단지', '방세개']",160동
1451,1656,2425044028,디에이치퍼스티어아이파크,전세,고/28,150000,0,15억,145,112.99,남동향,확트인 전망  집 보시면 마음에 들어요  입구동이라 진출입 편해요,"['2년이내', '대단지', '대형평수', '방네개이상']",138동
1452,1657,2425068194,디에이치퍼스티어아이파크,전세,고/21,130000,0,13억,110,84.82,남동향,33실임대물 1획지 최고로얄동 오래살수있어요,"['2년이내', '역세권', '대단지', '방세개']",112동
1453,1658,2425038032,디에이치퍼스티어아이파크,전세,중/29,150000,0,15억,144,112.85,남향,저렴하고 전망이 좋고 옵션도 좋은 집,"['2년이내', '융자금적은', '대단지']",153동
1454,1659,2425121463,디에이치퍼스티어아이파크,매매,중/31,359500,0,"35억 9,500",125,96.82,남향,빠른매매조건,"['2년이내', '대단지', '방세개', '화장실두개']",166동
1455,1660,2425054447,디에이치퍼스티어아이파크,월세,중/35,60000,340,6억,125,96.82,남향,38 주인직접 호텔급커뮤니티 조중석식 로얄 빠른입주 장기거주가능,"['2년이내', '융자금없는', '대단지', '방네개이상']",101동
