atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2429191213,아티스톤,오피스텔,매매,4/12,57000,0,"5억 7,000",76,28.08,서향,2024-06-14T00:00:00,37.501091,127.051665,"입주 및 투자가능, 선릉역도보6분, 대치동학원가중심","['2년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2429162983,삼성롯데캐슬클라쎄,오피스텔,매매,7/18,58000,0,"5억 8,000",61,29.37,동향,2024-06-14T00:00:00,37.50597,127.049919,"선릉역도보1분,1.5룸","['10년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2428983681,삼성롯데캐슬클라쎄,오피스텔,매매,8/18,58000,0,"5억 8,000",61,29.37,동향,2024-06-13T00:00:00,37.50597,127.049919,1룸1거실 선릉역 롯데캐슬클라쎄 매매 내부상태 최상,"['10년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2428773762,삼성롯데캐슬클라쎄,오피스텔,매매,15/18,81000,0,"8억 1,000",81,40.79,남향,2024-06-12T00:00:00,37.50597,127.049919,"선릉역도보1분,1.5룸,고층","['10년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2428596977,대치트레비스타,오피스텔,전세,5/11,22500,0,"2억 2,500",32,18.45,북향,2024-06-11T00:00:00,37.505457,127.054654,"전입,대출 동의. 전망 좋고 옵션 많은 오피스텔","['4년이내', '융자금없는', '역세권']",101동,강남구대치4동,,
2430491892,선릉역롯데골드로즈II,오피스텔,전세,7/22,34000,0,"3억 4,000",77,44.46,동향,2024-06-21T00:00:00,37.504213,127.052058,분리형구조 전입대출가능한 전세매물,"['25년이내', '역세권', '세대분리', '방한개']",1동,강남구대치4동,,
2430406488,대치트레비스타,오피스텔,전세,11/11,21000,0,"2억 1,000",31,17.68,북향,2024-06-21T00:00:00,37.505457,127.054654,신축 오피스텔,"['4년이내', '역세권', '화장실한개']",101동,강남구대치4동,,
2428630623,어반포레스트삼성,오피스텔,매매,3/13,100000,0,10억,52,38.08,남서향,2024-06-11T00:00:00,37.50688,127.053602,집주인의뢰 신축 삼성 선릉역 직주최고 입지 풀옵션 완비,"['2년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2428629677,선릉역대우아이빌5차,오피스텔,월세,3/13,10000,55,1억,53,30.1,남향,2024-06-11T00:00:00,37.504434,127.05149,"전입불가,즉시입주가능,융자무,풀옵션,깨끗한집","['25년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2428321245,삼성롯데캐슬클라쎄,오피스텔,월세,6/18,3000,270,"3,000",99,47.3,북서향,2024-06-10T00:00:00,37.50597,127.049919,"선릉역도보1분거리,1.5룸,전입불가","['10년이내', '융자금없는', '역세권']",1동,강남구대치4동,,
2428321509,삼성롯데캐슬클라쎄,오피스텔,매매,5/18,34000,0,"3억 4,000",46,21.87,남향,2024-06-10T00:00:00,37.50597,127.049919,"선릉역도보1분,오픈형원룸,추천매물","['10년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2430481224,선릉LG에클라트(B동),오피스텔,전세,4/15,45000,0,"4억 5,000",91,53.43,북향,2024-06-21T00:00:00,37.506094,127.050508,무융자 투룸 대출가능 자주식 무료1대 전망최고 북향,"['25년이내', '융자금없는', '역세권', '화장실한개']",B동,강남구대치4동,,
2430435289,선릉역롯데골드로즈II,오피스텔,월세,8/22,2000,140,"2,000",87,50.73,남향,2024-06-21T00:00:00,37.504213,127.052058,"선릉역초역세권,전망채광좋음,분리형,넓은면적,업무용","['25년이내', '역세권', '세대분리']",1동,강남구대치4동,,
2430192592,로프트아파트먼트대치,오피스텔,매매,2/9,120000,0,12억,109,47.96,북향,2024-06-20T00:00:00,37.500741,127.051864,도성초 사거리 더블역세권 로프트아파트먼트 매매,"['10년이내', '화장실두개', '방세개']",1동,강남구대치4동,,
2428422705,퍼시픽,오피스텔,매매,8/10,22000,0,"2억 2,000",38,21.12,북서향,2024-06-10T00:00:00,37.506552,127.052741,"업무용오피스텔, 투자및 입주에최적, 선릉역인근","['25년이상', '역세권', '소형평수', '방한개']",101동,강남구대치4동,,
2430365192,선릉LG에클라트(A동),오피스텔,월세,1/6,1000,110,"1,000",66,36.16,남향,2024-06-20T00:00:00,37.506527,127.05066,풀옵션 오픈형 원룸 오피스텔,"['25년이내', '역세권', '1층']",A동,강남구대치4동,,
2430354208,선릉역대우아이빌5차,오피스텔,월세,5/13,1000,110,"1,000",59,33.02,남향,2024-06-20T00:00:00,37.504434,127.05149,전입Ok 분리형 넓은평수 인기 오피스텔,"['25년이내', '역세권', '세대분리']",1동,강남구대치4동,,
2430256481,대치대우아이빌명문가,오피스텔,매매,6/11,25000,0,"2억 5,000",59,34.2,동향,2024-06-20T00:00:00,37.505045,127.053529,위치좋고 인기좋은 오피스텔 매매 물건 실입주 협의입니다,"['25년이내', '역세권', '소형평수', '방한개']",1동,강남구대치4동,,
2430276133,대치트레비스타,오피스텔,매매,7/11,23000,0,"2억 3,000",31,18.26,남향,2024-06-20T00:00:00,37.505418,127.054541,대치동 신축급컨디션 내부 스타일러까지옵션 선호도좋은매물,"['4년이내', '역세권', '소형평수', '방한개']",102동,강남구대치4동,,
2430237681,삼성롯데캐슬클라쎄,오피스텔,월세,14/18,140,140,140,53,25.31,남향,2024-06-20T00:00:00,37.50597,127.049919,실사진 단기임대가능  풀옵션으로 몸만들어오면됩니다,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구대치4동,,
2430165733,선릉LG에클라트(B동),오피스텔,전세,6/15,28000,0,"2억 8,000",68,39.99,북향,2024-06-20T00:00:00,37.506094,127.050508,주차편리한 로얄타입 전입대출가능한 귀한 전세매물 빠른계약예상,"['25년이내', '역세권', '방한개', '화장실한개']",B동,강남구대치4동,,
2430134680,대치트레비스타,오피스텔,매매,9/11,26000,0,"2억 6,000",32,18.45,남동향,2024-06-19T00:00:00,37.505418,127.054541,"테헤란로 주변 깔끔한 오피스텔, 귀한 매매 물건","['4년이내', '역세권', '화장실한개', '소형평수']",102동,강남구대치4동,,
2429935025,대치트레비스타,오피스텔,매매,5/11,24000,0,"2억 4,000",31,17.68,남동향,2024-06-19T00:00:00,37.505457,127.054654,"급매 진짜 저렴한 매매가격, 빠른 매수결정 필요","['4년이내', '역세권', '급매', '소형평수']",101동,강남구대치4동,,
2429992629,선릉LG에클라트(B동),오피스텔,매매,4/15,65000,0,"6억 5,000",91,53.43,북향,2024-06-19T00:00:00,37.506094,127.050508,"실입주가능한투룸구조오피스텔,주차1대무료,선릉역5분거리,선정릉2분거리","['25년이내', '역세권', '화장실한개', '방두개']",B동,강남구대치4동,,
2430070396,대치트레비스타,오피스텔,월세,11/11,20000,10,2억,31,17.68,남향,2024-06-19T00:00:00,37.505418,127.054541,전입.대출 고층 남향 신축급,"['4년이내', '융자금없는', '역세권']",102동,강남구대치4동,,
2430127857,선릉LG에클라트(B동),오피스텔,월세,5/15,3000,200,"3,000",91,53.43,남동향,2024-06-19T00:00:00,37.506094,127.050508,신축급 컨디션 시세대비 저렴한 투룸 빠른계약 예상,"['25년이내', '역세권', '화장실한개']",B동,강남구대치4동,,
2430085909,선릉역대우아이빌5차,오피스텔,월세,5/13,1000,110,"1,000",59,33.02,남향,2024-06-19T00:00:00,37.504434,127.05149,사이즈 컨디션 굿 선릉역 도보 5분 평수 넓은 오피스텔,"['25년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2430028876,어반포레스트삼성,오피스텔,월세,7/13,2000,260,"2,000",56,40.53,북서향,2024-06-19T00:00:00,37.50688,127.053602,전호실보유 포스코사거리 신축 방2거실1 실평수12 풀옵션컨디션굿,"['2년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2430027871,어반포레스트삼성,오피스텔,월세,7/13,2000,260,"2,000",52,38.08,북서향,2024-06-19T00:00:00,37.50688,127.053602,선릉삼성 위치굿 투룸원거실 구조위치상권 좋은 오피스텔,"['2년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2430033241,어반포레스트삼성,오피스텔,월세,8/13,2000,260,"2,000",53,38.79,북서향,2024-06-19T00:00:00,37.50688,127.053602,건물내최저가  포스코사거리 신축 첫입주 방2거실1 실평수12 풀옵션,"['2년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2429963963,어반포레스트삼성,오피스텔,월세,12/13,5000,270,"5,000",52,38.08,남서향,2024-06-18T00:00:00,37.50688,127.053602,채광굿  2룸 1거실 화1  주차가능,"['2년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2429771472,선릉역롯데골드로즈,오피스텔,월세,7/17,1000,100,"1,000",55,32.0,북향,2024-06-18T00:00:00,37.504205,127.051017,전입가능  오피스텔 귀한 월세 전망 나옵니다.,"['25년이내', '역세권', '소형평수', '화장실한개']",1동,강남구대치4동,,
2429932663,선릉역롯데골드로즈,오피스텔,월세,6/17,200,130,200,55,32.0,남향,2024-06-18T00:00:00,37.504205,127.051017,"선릉역 도보2분, 초역세권, 단기 오피스텔","['25년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2429962055,대치트레비스타,오피스텔,전세,2/11,20000,0,2억,31,17.68,북향,2024-06-18T00:00:00,37.505457,127.054654,신축 보증보험 전세대출가,"['4년이내', '역세권', '필로티', '소형평수']",101동,강남구대치4동,,
2429971153,대치대우아이빌멤버스4차,오피스텔,전세,4/12,32000,0,"3억 2,000",65,35.99,서향,2024-06-18T00:00:00,37.504479,127.053808,전입대출가능 넓은평수 내부깨끗 입주협의가능해요,"['25년이내', '역세권', '방한개', '화장실한개']",101동,강남구대치4동,,
2429909089,대치트레비스타,오피스텔,전세,6/11,21000,0,"2억 1,000",31,17.68,북향,2024-06-18T00:00:00,37.505457,127.054654,"전세자금대출, 보증보험 가능깔끔한 신축급 풀옵션 오피스텔","['4년이내', '역세권', '소형평수']",101동,강남구대치4동,,
2429725218,선릉LG에클라트(B동),오피스텔,월세,5/15,1000,100,"1,000",68,39.99,북향,2024-06-17T00:00:00,37.506094,127.050508,주차확실한 선릉역 초역세권 주거용오피스텔,"['25년이내', '융자금없는', '역세권']",B동,강남구대치4동,,
2429611196,선릉역롯데골드로즈,오피스텔,월세,9/17,1000,90,"1,000",55,32.0,남향,2024-06-17T00:00:00,37.504205,127.051017,역세권 주거용 오피스텔 내부 깔끔합니다,"['25년이내', '역세권', '소형평수', '화장실한개']",1동,강남구대치4동,,
2429660314,선릉LG에클라트(B동),오피스텔,월세,8/15,1000,100,"1,000",68,39.99,북향,2024-06-17T00:00:00,37.506094,127.050508,업무용으로 사업자등록 있어야됩니다.,"['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429692643,대치트레비스타,오피스텔,전세,10/11,22000,0,"2억 2,000",31,17.68,남향,2024-06-17T00:00:00,37.505457,127.054654,대치동 선호도좋은 C타입 전세매물,"['4년이내', '역세권', '소형평수', '방한개']",101동,강남구대치4동,,
2429658906,선릉LG에클라트(B동),오피스텔,매매,5/15,32000,0,"3억 2,000",68,39.99,남향,2024-06-17T00:00:00,37.506094,127.050508,실입주 협의 가능합니다.,"['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429593637,선릉LG에클라트(B동),오피스텔,매매,7/15,40000,0,4억,68,39.99,북향,2024-06-17T00:00:00,37.506094,127.050508,"사업자포괄양수도, 사업자매물, 현재월세임대중, 선릉역5분거리","['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429613687,선릉역대우아이빌5차,오피스텔,월세,5/13,200,155,200,59,33.02,남향,2024-06-17T00:00:00,37.504434,127.05149,"즉시 입주 가능한 풀옵션 단기, 초역세권, 선릉역 도2분","['25년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2429652299,더나인,오피스텔,전세,15/15,23000,0,"2억 3,000",59,32.7,남향,2024-06-17T00:00:00,37.503988,127.051009,역세권 전세매물 오픈형 원룸 전망 나옴,"['25년이내', '역세권', '화장실한개', '소형평수']",1동,강남구대치4동,,
2429492418,선릉LG에클라트(B동),오피스텔,매매,4/15,33000,0,"3억 3,000",68,40.11,남향,2024-06-17T00:00:00,37.506094,127.050508,실입주 협의 가능합니다. 남향,"['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429568499,선릉역롯데골드로즈II,오피스텔,월세,22/22,3000,240,"3,000",123,71.37,동향,2024-06-17T00:00:00,37.504213,127.052058,TMD 선릉역도보7분 전망좋음 인테리어O,"['25년이내', '역세권', '화장실한개', '탑층']",1동,강남구대치4동,,
2429583595,대치트레비스타,오피스텔,월세,9/11,180,130,180,31,17.68,남향,2024-06-17T00:00:00,37.505457,127.054654,"전입신고 가능 단기, 스타일러 기본옵션, 신축급 오피스텔, 초역세권","['4년이내', '역세권', '화장실한개']",101동,강남구대치4동,,
2429587540,대치트레비스타,오피스텔,월세,10/11,135,135,135,31,17.68,남향,2024-06-17T00:00:00,37.505457,127.054654,"풀옵션 단기, 신축급오피스텔 귀한 전세","['4년이내', '역세권', '화장실한개']",101동,강남구대치4동,,
2429537056,선릉LG에클라트(B동),오피스텔,매매,4/15,32500,0,"3억 2,500",68,39.99,북향,2024-06-17T00:00:00,37.506094,127.050508,사업자등록 없는 매매입니다.,"['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429534347,선릉LG에클라트(B동),오피스텔,전세,5/15,28000,0,"2억 8,000",68,39.99,북향,2024-06-17T00:00:00,37.506094,127.050508,전입신고 가능하고 전세대출 가능합니다.,"['25년이내', '역세권', '화장실한개', '방한개']",B동,강남구대치4동,,
2429576280,더나인,오피스텔,매매,6/15,19500,0,"1억 9,500",54,29.97,북향,2024-06-17T00:00:00,37.503988,127.051009,"전세끼고 갭 가능, 월세 끼고 매매가능","['25년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2427966292,삼성롯데캐슬클라쎄,오피스텔,매매,10/18,29000,0,"2억 9,000",30,19.89,남향,2024-06-07T00:00:00,37.50597,127.049919,월세 100만원받는 효자오피스텔 클라쎄 원룸형  고층 분양가 매매,"['10년이내', '역세권', '화장실한개']",1동,강남구대치4동,,
2427793542,로프트아파트먼트대치,오피스텔,전세,4/9,57000,0,"5억 7,000",109,47.96,남향,2024-06-06T00:00:00,37.500741,127.051864,"한티역인근3룸2욕실,풀옵션,채광 좋음,보증금 조정가능","['10년이내', '화장실두개', '방세개']",1동,강남구대치4동,,
2427777804,어반포레스트삼성,오피스텔,매매,12/13,113000,0,"11억 3,000",56,40.53,북동향,2024-06-07T00:00:00,37.50688,127.053602,,"['2년이내', '역세권', '소형평수']",1동,강남구대치4동,,
2429600295,삼성롯데캐슬클라쎄,오피스텔,매매,9/18,58000,0,"5억 8,000",61,29.37,남향,2024-06-17T00:00:00,37.50597,127.049919,분리형구조 고층 전망트임 내부컨디션좋음 입주협의,"['10년이내', '역세권', '세대분리', '소형평수']",1동,강남구대치4동,,
2427582818,로프트아파트먼트대치,오피스텔,월세,4/9,5000,250,"5,000",109,47.96,남향,2024-06-05T00:00:00,37.500741,127.051864,"한티역인근3룸2욕실,풀옵션,채광 좋음,보증금 조정가능","['10년이내', '화장실두개', '방세개']",1동,강남구대치4동,,
2427642447,대치트레비스타,오피스텔,전세,3/11,22000,0,"2억 2,000",31,17.68,남향,2024-06-05T00:00:00,37.505457,127.054654,신축 버팀목전세대출 보증보험 가능 ,"['4년이내', '역세권', '소형평수', '방한개']",101동,강남구대치4동,,
2429439075,삼성롯데캐슬클라쎄,오피스텔,매매,11/18,28800,0,"2억 8,800",30,19.89,남향,2024-06-15T00:00:00,37.50597,127.049919,실입주 협의가능한 선릉역 초역세권 자주식주차 편리한 방,"['10년이내', '역세권', '소형평수', '방한개']",1동,강남구대치4동,,
