atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2429380888,디에이치퍼스티어아이파크,아파트,월세,고/35,70000,560,7억,170,132.99,남향,2024-06-15T00:00:00,37.480453,127.058339,51.주인직접 확트인 로얄뷰 1획지 초중품아 로얄동층 최고의커뮤니티,"['2년이내', '대단지', '대형평수', '방네개이상']",101동,강남구개포1동,,Error: 401
2429302717,래미안블레스티지,아파트,전세,저/17,105000,0,"10억 5,000",80,59.96,남동향,2024-06-14T00:00:00,37.481736,127.062534,24  주인직접  장기거주  선호동,"['10년이내', '대단지', '방세개', '화장실두개']",206동,강남구개포1동,,Error: 401
2429302931,디에이치퍼스티어아이파크,아파트,월세,저/28,100000,240,10억,144,112.85,남동향,2024-06-14T00:00:00,37.479249,127.057677,43 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",138동,강남구개포1동,,Error: 401
2429300034,디에이치퍼스티어아이파크,아파트,전세,저/33,260000,0,26억,201,156.96,남동향,2024-06-14T00:00:00,37.481182,127.057478,26 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",103동,강남구개포1동,,Error: 401
2429294026,디에이치퍼스티어아이파크,아파트,전세,중/25,158000,0,"15억 8,000",144,112.85,남향,2024-06-14T00:00:00,37.479955,127.056955,복가득한집 44. 오래오래거주O프리미엄커뮤니티O초중학교O,"['2년이내', '대단지', '대형평수', '방네개이상']",137동,강남구개포1동,,Error: 401
2429300893,디에이치퍼스티어아이파크,아파트,월세,중/32,50000,900,5억,220,171.65,남향,2024-06-14T00:00:00,37.481919,127.057858,66 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",104동,강남구개포1동,,Error: 401
2429304719,디에이치퍼스티어아이파크,아파트,전세,고/19,115000,0,"11억 5,000",85,59.97,남동향,2024-06-14T00:00:00,37.478434,127.057393,"24.에풀,정류장인근 수영장, 조중석식","['2년이내', '융자금없는', '대단지', '방세개']",141동,강남구개포1동,,Error: 401
2429302234,디에이치퍼스티어아이파크,아파트,월세,중/35,80000,550,8억,169,132.81,남향,2024-06-14T00:00:00,37.480453,127.058339,51 신축첫입주 공원인접 확트인뷰 호텔급최대커뮤니티,"['2년이내', '융자금없는', '대단지']",101동,강남구개포1동,,Error: 401
2429300619,디에이치퍼스티어아이파크,아파트,전세,고/35,225000,0,"22억 5,000",170,132.99,남동향,2024-06-14T00:00:00,37.479332,127.058767,51 즉시계약 신축첫입주 공중정원 호텔급최대커뮤니티,"['2년이내', '융자금없는', '마당']",173동,강남구개포1동,,Error: 401
2429305614,디에이치퍼스티어아이파크,아파트,전세,저/28,163000,0,"16억 3,000",144,112.85,서향,2024-06-14T00:00:00,37.479249,127.057677,43 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",138동,강남구개포1동,,Error: 401
2429303443,디에이치퍼스티어아이파크,아파트,월세,고/35,50000,670,5억,170,132.99,남동향,2024-06-14T00:00:00,37.479332,127.058767,51 신축첫입주 공중정원 호텔급최대커뮤니티,"['2년이내', '융자금없는', '마당']",173동,강남구개포1동,,Error: 401
2429304757,디에이치퍼스티어아이파크,아파트,월세,저/16,60000,200,6억,85,59.97,남동향,2024-06-14T00:00:00,37.477396,127.059017,26 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",149동,강남구개포1동,,Error: 401
2429311585,디에이치퍼스티어아이파크,아파트,월세,중/33,100000,750,10억,201,156.96,남향,2024-06-14T00:00:00,37.481182,127.057478,61 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",103동,강남구개포1동,,Error: 401
2429304065,디에이치퍼스티어아이파크,아파트,월세,저/18,100000,200,10억,125,96.82,남향,2024-06-14T00:00:00,37.480137,127.060316,38 계약가능 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",169동,강남구개포1동,,Error: 401
2429301043,디에이치퍼스티어아이파크,아파트,월세,저/32,100000,640,10억,220,171.64,남서향,2024-06-14T00:00:00,37.481919,127.057858,15 신축첫입주 호텔급최대커뮤니티 세탁기옵션 탑층,"['2년이내', '융자금없는', '대단지']",104동,강남구개포1동,,Error: 401
2429303238,디에이치퍼스티어아이파크,아파트,월세,저/28,60000,380,6억,144,112.85,서향,2024-06-14T00:00:00,37.479249,127.057677,43 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",138동,강남구개포1동,,Error: 401
2429310701,디에이치퍼스티어아이파크,아파트,전세,저/32,260000,0,26억,220,171.64,남동향,2024-06-14T00:00:00,37.481919,127.057858,66 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",104동,강남구개포1동,,Error: 401
2429305148,디에이치퍼스티어아이파크,아파트,월세,중/21,60000,340,6억,110,84.82,남동향,2024-06-14T00:00:00,37.483255,127.058313,33 신축첫입주 호텔급최대커뮤니티 최고급단지 풀옵션,"['2년이내', '융자금없는', '역세권']",113동,강남구개포1동,,Error: 401
2429301898,디에이치퍼스티어아이파크,아파트,전세,중/35,230000,0,23억,170,132.99,남동향,2024-06-14T00:00:00,37.480453,127.058339,51 신축첫입주 공중정원 호텔급최대커뮤니티,"['2년이내', '융자금없는', '마당']",101동,강남구개포1동,,Error: 401
2429305884,디에이치퍼스티어아이파크,아파트,전세,중/33,267000,0,"26억 7,000",202,156.62,남향,2024-06-14T00:00:00,37.481182,127.057478,60 단지정원뷰 신축첫입주 호텔급최대커뮤니티 최고급단지,"['2년이내', '융자금없는', '대단지']",103동,강남구개포1동,,Error: 401
2429307959,디에이치퍼스티어아이파크,아파트,전세,저/17,65000,0,"6억 5,000",50,34.99,남서향,2024-06-14T00:00:00,37.47819,127.057312,"15,귀한 전세 ","['2년이내', '융자금없는', '대단지', '소형평수']",142동,강남구개포1동,,Error: 401
2429261504,디에이치퍼스티어아이파크,아파트,매매,저/28,245000,0,"24억 5,000",85,59.97,남서향,2024-06-14T00:00:00,37.477463,127.059699,25 뻥 트인 시야 생활인프라 모두 가까운 최고 로얄세대,"['2년이내', '대단지', '방세개', '화장실두개']",151동,강남구개포1동,,Error: 401
2429234938,래미안블레스티지,아파트,전세,중/17,135000,0,"13억 5,000",113,84.94,남동향,2024-06-14T00:00:00,37.480146,127.064406,34. 주인직접.항시입주가능.입주청소.이쁜커텐 드레스장등 되어있습니다.,"['10년이내', '대단지', '방네개이상', '화장실두개']",219동,강남구개포1동,,Error: 401
2429260393,디에이치퍼스티어아이파크,아파트,전세,고/35,160000,0,16억,125,96.82,남향,2024-06-14T00:00:00,37.479332,127.058767,38. 로얄동 로얄층. 탁 트인 뷰. 장기거주가능. 전화주세요,"['2년이내', '융자금없는', '대단지', '방네개이상']",173동,강남구개포1동,,Error: 401
2429289779,디에이치퍼스티어아이파크,아파트,매매,저/12,295000,0,"29억 5,000",110,84.82,남동향,2024-06-14T00:00:00,37.479149,127.061535,"33,좋은가격,입주가능,주인의뢰,초중품아,최대규모커뮤니티","['2년이내', '대단지', '방세개', '화장실두개']",161동,강남구개포1동,,Error: 401
2429246057,에버그린(주상복합),아파트,전세,중/6,55000,0,"5억 5,000",95,83.58,남동향,2024-06-14T00:00:00,37.482882,127.061213,최고학군  생활인프라 좋고 거주만족도 높은 넓은 쓰리룸세대,"['25년이내', '융자금없는', '방세개']",1동,강남구개포1동,,Error: 401
2429216062,디에이치퍼스티어아이파크,아파트,전세,중/33,280000,0,28억,201,156.96,남향,2024-06-14T00:00:00,37.481182,127.057478,"61p,가장 핵심 동, 고급커뮤니티, 조중석식서비스 무융자 장기거주","['2년이내', '융자금없는', '대단지', '대형평수']",103동,강남구개포1동,,Error: 401
2429272472,디에이치퍼스티어아이파크,아파트,전세,저/21,145000,0,"14억 5,000",110,84.82,남서향,2024-06-14T00:00:00,37.483139,127.057625,33. 로얄동. 로얄층. 풀에어컨. 호텔급커뮤니티,"['2년이내', '융자금없는', '역세권', '대단지']",112동,강남구개포1동,,Error: 401
2429263604,디에이치퍼스티어아이파크,아파트,매매,중/24,310000,0,31억,110,84.82,남향,2024-06-14T00:00:00,37.4837,127.057794,33 O 구룡역 O 입주가능O 갭투자가능 O 호텔식커뮤니티,"['2년이내', '역세권', '대단지', '방세개']",115동,강남구개포1동,,Error: 401
2429258714,디에이치퍼스티어아이파크,아파트,매매,저/30,500000,0,50억,169,132.99,남향,2024-06-14T00:00:00,37.478636,127.060953,51 주인직접 의뢰 커뮤니티 바로 연결 최고 로얄세대,"['2년이내', '대단지', '대형평수', '방네개이상']",162동,강남구개포1동,,Error: 401
2427920495,디에이치퍼스티어아이파크,아파트,월세,13/25,50000,420,5억,144,112.85,남향,2024-06-07T00:00:00,37.479955,127.056955,44 집주인 센터동 역대급커뮤니티 반전세협의,"['2년이내', '대단지', '대형평수']",137동,강남구개포1동,,Error: 401
2428172454,디에이치퍼스티어아이파크,아파트,전세,21/32,260000,0,26억,220,171.65,남향,2024-06-08T00:00:00,37.481919,127.057858,"66.특급로얄.탁트인뷰,남향.방5.욕실3.명품주거단지.호텔급커뮤니티","['2년이내', '융자금없는', '대단지']",104동,강남구개포1동,,Error: 401
2430047692,래미안블레스티지,아파트,매매,저/17,280000,0,28억,113,84.94,남동향,2024-06-19T00:00:00,37.481736,127.062534,34 주인의뢰 정원뷰 생활편리동 조중식 고급켜뮤니티,"['10년이내', '대단지', '방세개', '화장실두개']",206동,강남구개포1동,,Error: 401
2429994495,디에이치퍼스티어아이파크,아파트,전세,저/33,280000,0,28억,202,156.62,동향,2024-06-19T00:00:00,37.481182,127.057478,O주인 직접 O 커뮤니티 긋 O초중고 우수 O 근린공원 .풀옵션,"['2년이내', '융자금없는', '대단지', '대형평수']",103동,강남구개포1동,,Error: 401
2427967414,래미안블레스티지,아파트,전세,7/17,110000,0,11억,80,59.96,남동향,2024-06-07T00:00:00,37.481736,127.062534,"24, 집주인의뢰물건","['10년이내', '융자금없는', '대단지']",206동,강남구개포1동,,Error: 401
2427916397,디에이치퍼스티어아이파크,아파트,월세,19/35,50000,440,5억,125,96.82,남서향,2024-06-07T00:00:00,37.480641,127.057691,38A 지하 커뮤니티 바로연결 공원옆 시원하게 트인 로얄세대,"['2년이내', '융자금없는', '대단지', '방네개이상']",102동,강남구개포1동,,Error: 401
2430480834,래미안블레스티지,아파트,매매,저/17,280000,0,28억,113,84.94,남동향,2024-06-21T00:00:00,37.481736,127.062534,"블레 34 입주가능,예븐단지뷰,에이급 추천급매","['10년이내', '대단지', '급매', '방세개']",206동,강남구개포1동,,Error: 401
2430500588,디에이치퍼스티어아이파크,아파트,매매,중/31,500000,0,50억,169,132.99,남향,2024-06-21T00:00:00,37.479531,127.060231,51 O호텔식커뮤니티O 탁트인뷰 O 조합원 정상매물,"['2년이내', '대단지', '대형평수', '방네개이상']",165동,강남구개포1동,,Error: 401
2430501789,디에이치퍼스티어아이파크,아파트,매매,저/35,450000,0,45억,169,132.81,남향,2024-06-21T00:00:00,37.480453,127.058339,51 O 탁트인뷰 O 호텔식 커뮤니티 O 조중석,"['2년이내', '대단지', '대형평수', '방네개이상']",101동,강남구개포1동,,Error: 401
2430321918,디에이치퍼스티어아이파크,아파트,전세,저/25,175000,0,"17억 5,000",144,112.85,남서향,2024-06-20T00:00:00,37.479955,127.056955,"44 개원초학군, 풀에어컨, 안방확장, 최고급커뮤니티","['2년이내', '융자금없는', '대단지', '대형평수']",137동,강남구개포1동,,Error: 401
2430323295,디에이치퍼스티어아이파크,아파트,전세,고/31,160000,0,16억,125,96.62,남향,2024-06-20T00:00:00,37.479729,127.059819,"38.   로얄동층 ,  커뮤니티접근성, 학교접근성","['2년이내', '융자금없는', '대단지']",166동,강남구개포1동,,Error: 401
2430317683,디에이치퍼스티어아이파크,아파트,전세,중/20,165000,0,"16억 5,000",144,112.85,남동향,2024-06-20T00:00:00,37.478749,127.058093,,"['2년이내', '융자금없는', '대단지']",145동,강남구개포1동,,Error: 401
2430451446,디에이치퍼스티어아이파크,아파트,전세,중/32,270000,0,27억,220,171.64,남동향,2024-06-21T00:00:00,37.481919,127.057858,"디퍼아 61 로얄동,층 풀에어컨,전철역 인근 편리,최저가 추천 전세","['2년이내', '대단지', '대형평수', '방네개이상']",104동,강남구개포1동,,Error: 401
2430317520,디에이치퍼스티어아이파크,아파트,월세,중/20,70000,380,7억,144,112.85,남동향,2024-06-20T00:00:00,37.478749,127.058093,44 주인직 보증금협의가능 전세자금대출가능 조망라인 특커뮤니티,"['2년이내', '융자금없는', '대단지']",145동,강남구개포1동,,Error: 401
2430396448,디에이치퍼스티어아이파크,아파트,월세,고/15,40000,410,4억,85,59.97,남향,2024-06-20T00:00:00,37.482554,127.059196,25. 귀한 1획지 로얄동 로얄층. 지하철이용. 교통편리,"['2년이내', '대단지', '방세개', '화장실두개']",107동,강남구개포1동,,Error: 401
2430367496,래미안블레스티지,아파트,월세,저/15,60000,200,6억,80,59.96,남서향,2024-06-20T00:00:00,37.482494,127.062947,24. 귀한 반전세. 정원뷰. 상가이용편리한 동. 장기거주가능,"['10년이내', '대단지', '방세개', '화장실두개']",209동,강남구개포1동,,Error: 401
2430357459,래미안블레스티지,아파트,월세,고/15,50000,150,5억,67,49.9,남서향,2024-06-20T00:00:00,37.482494,127.062947,20 귀한 반전세. 숲세권 명품아파트.전화주세요,"['10년이내', '대단지', '방두개', '화장실한개']",209동,강남구개포1동,,Error: 401
2430375190,래미안블레스티지,아파트,월세,고/23,80000,120,8억,80,59.96,남동향,2024-06-20T00:00:00,37.481298,127.063955,24. 귀한 반전세. 풀에어컨. 로얄동 로얄층. 장기거주가능,"['10년이내', '대단지', '방세개', '화장실두개']",203동,강남구개포1동,,Error: 401
2430322576,디에이치퍼스티어아이파크,아파트,전세,고/19,150000,0,15억,125,96.82,남향,2024-06-20T00:00:00,37.482494,127.058348,"38.   로얄동층 개원초,  커뮤니티접근성, 학교접근성","['2년이내', '융자금없는', '대단지']",110동,강남구개포1동,,Error: 401
2430318131,디에이치퍼스티어아이파크,아파트,전세,중/18,69000,0,"6억 9,000",50,34.99,남서향,2024-06-20T00:00:00,37.478622,127.056892,15 주인직 귀한 전세 특컨디션 고층 밝고 조용한 조망,"['2년이내', '융자금없는', '대단지']",140동,강남구개포1동,,Error: 401
